provider_name,service_plan_name,connection_type,unique_plan_id,monthly_price,intro_rate,intro_rate_price,intro_rate_time,contract_req,contract_time,contract_terms_url,early_termination_fee,single_purchase_fee_descr,single_purchase_fees,monthly_provider_fee _descr,monthly_provider_fee,tax,bundle_discounts_url,typical_download_speed,typical_upload_speed,typical_latency,monthly_data_allow,over_usage_data_price,additionalDataIncrement,data_allowance_policy_url,network_management_policy_url,privacy_policy_url,customer_support_phone,customer_support_web
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000319056,134.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 1G/1G,Fixed,F0030023295C00000000319057,179.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 2G/2G,Fixed,F0030023295C00000000319058,224.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 5G/5G,Fixed,F0030023295C00000000319059,284.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 100M/100M,Fixed,F0030023295C00000000319063,84.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000319064,129.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000319065,124.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 1G/1G,Fixed,F0030023295C00000000319066,184.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 1G/1G,Fixed,F0030023295C00000000319067,174.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 2G/2G,Fixed,F0030023295C00000000319068,234.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 2G/2G,Fixed,F0030023295C00000000319069,229.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 5G/5G,Fixed,F0030023295C00000000319070,279.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 5G/5G,Fixed,F0030023295C00000000319071,274.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Standard 500M/500M,Fixed,F0030023295C00000000319142,199.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,NULL,NULL,Varies by location,NULL,505.20 Mbps,510.43 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Bulk Standard 500M/500M Internet Access,Fixed,F0030023295C00000000319172,45.00,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Bulk Standard 200M/200M Internet Access,Fixed,F0030023295C00000000319215,40.00,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,204.59 Mbps,204.83 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Bulk Standard 100M/100M Internet Access,Fixed,F0030023295C00000000319226,80.00,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,NULL,NULL,NULL,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Standard 500M/500M,Fixed,F0030023295C00000000319228,239.95,No,NULL,NULL,Yes,12,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.43 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Bulk Standard 500M/500M Internet Access,Fixed,F0030023295C00000000319253,50.00,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.2 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 1G/1G,Fixed,F0030023295C00000000319258,179.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 5G/5G,Fixed,F0030023295C00000000319602,274.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000319743,124.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Standard 5G/5G,Fixed,F0030023295C00000000319752,349.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Standard 500M/500M,Fixed,F0030023295C00000000319762,129.95,Yes,129.95,12,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.43 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 1G/1G,Fixed,F0030023295C00000000319982,174.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Bulk Standard 1G/1G Internet Access,Fixed,F0030023295C00000000319992,89.95,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000320042,129.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Standard 1G/1G,Fixed,F0030023295C00000000320142,199.95,Yes,199.95,12,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,(Optional) Billing Fee,4.95,Varies by location,NULL,943.85 Mbps,940.75 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 2G/2G,Fixed,F0030023295C00000000320443,224.95,No,NULL,NULL,Yes,60,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,2083.36 Mbps,2017.41 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 5G/5G,Fixed,F0030023295C00000000320662,279.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,4982.19 Mbps,4955.16 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 100M/100M,Fixed,F0030023295C00000000320862,79.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,108.47 Mbps,105.13 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Metronet   20M/  5M Asymmetrical Internet Access,Fixed,F0030023295C00000000320952,59.95,No,NULL,NULL,No,NULL,NULL,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,New Installation Charge,150.00,(Optional) Billing Fee,4.95,Varies by location,NULL,NULL,NULL,NULL,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
Metronet,Business Fiber Essential 500M/500M,Fixed,F0030023295C00000000320972,129.95,No,NULL,NULL,Yes,36,https://www.metronetbusiness.com/terms-conditions,Up to 75% of monthly recurring fees for remainder of the contract term. See https://www.metronetbusiness.com/earlyTerminationFees for full details.,NULL,NULL,NULL,NULL,Varies by location,NULL,505.20 Mbps,510.48 Mbps,13 Milliseconds,Unlimited GB,$0,GB,N/A,https://www.metronet.com/network-management,https://www.metronet.com/aup-privacy,(855) 769-0936,NULL
